url_a	url_b	pref	group
https://www.hknews.cn/news/3037	https://tieba.baidu.com/user/3684/posts	a	head
https://www.example.com/list?page=2404	https://news.sina.com.cn/item/696	b	tail
https://www.ucla.edu/video/3363	https://www.moe.edu.cn/forum/thread-675	a	tail
https://spam.example.org/user/3308/posts	https://www.ucla.edu/	b	tail
https://edu.example.edu.com/video/3254	https://www.smallsite.net/video/652	tie	tail
https://edu.example.edu.com/	https://edu.example.edu.com/item/1542	b	head
https://music.163.com/article/2439.html	https://tieba.baidu.com/user/4390/posts	a	tail
https://www.ucla.edu/item/2113	https://music.163.com/forum/thread-4521	a	tail
https://www.moe.edu.cn/u/2705	https://spam.example.org/forum/thread-1807	a	head
https://www.zhihu.com/list?page=3354	https://www.ucla.edu/forum/thread-1702	a	tail
https://www.gov.cn/list?page=4704	https://blog.csdn.net/forum/thread-4414	a	head
https://baike.baidu.com/article/358.html	https://www.zhihu.com/	a	tail
https://www.smallsite.net/	https://www.smallsite.net/u/1385	a	tail
https://tieba.baidu.com/user/1303/posts	https://baike.baidu.com/article/4953.html	b	head
https://www.hknews.cn/list?page=3570	https://spam.example.org/article/1625.html	tie	head
https://spam.example.org/forum/thread-1679	https://spam.example.org/article/2144.html	b	head
https://music.163.com/news/4440	https://music.163.com/news/146	tie	head
https://www.example.com/list?page=4805	https://www.hknews.cn/item/4998	b	tail
https://edu.example.edu.com/news/2158	https://news.sina.com.cn/forum/thread-2143	b	tail
https://www.hknews.cn/forum/thread-3246	https://spam.example.org/list?page=2740	a	tail
https://www.zhihu.com/user/4699/posts	https://news.sina.com.cn/video/2895	b	tail
https://www.zhihu.com/item/2454	https://spam.example.org/news/937	a	head
https://www.gov.cn/news/2944	https://www.smallsite.net/u/594	a	head
https://www.ucla.edu/u/2557	https://www.gov.cn/article/769.html	b	head
https://www.gov.cn/news/452	https://www.gov.cn/item/1426	tie	head
https://tieba.baidu.com/user/3647/posts	https://blog.csdn.net/list?page=301	b	tail
https://www.ucla.edu/list?page=2196	https://www.bendibao.com/u/2137	a	tail
https://tieba.baidu.com/news/3380	https://www.hknews.cn/video/4418	tie	tail
https://www.example.com/u/2081	https://edu.example.edu.com/u/4261	tie	head
https://www.example.com/	https://blog.csdn.net/	b	tail
https://www.hknews.cn/list?page=4241	https://baike.baidu.com/u/374	b	head
https://www.gov.cn/video/4885	https://shop.taobao.com/article/4412.html	a	tail
https://www.bendibao.com/list?page=4133	https://baike.baidu.com/forum/thread-3028	b	tail
https://music.163.com/u/2869	https://tieba.baidu.com/forum/thread-3145	b	tail
https://tieba.baidu.com/	https://shop.taobao.com/u/777	a	tail
https://blog.csdn.net/forum/thread-3945	https://edu.example.edu.com/article/3683.html	b	tail
https://shop.taobao.com/news/695	https://baike.baidu.com/article/1301.html	b	tail
https://www.hknews.cn/list?page=265	https://www.moe.edu.cn/item/2075	b	tail
https://www.ucla.edu/	https://tieba.baidu.com/article/1656.html	b	tail
https://edu.example.edu.com/u/1738	https://www.bendibao.com/video/115	b	head
https://www.example.com/u/4318	https://blog.csdn.net/video/371	b	head
https://spam.example.org/list?page=1705	https://baike.baidu.com/list?page=662	b	head
https://shop.taobao.com/article/4104.html	https://spam.example.org/news/1113	a	head
https://www.ucla.edu/news/2461	https://shop.taobao.com/	a	tail
https://www.moe.edu.cn/forum/thread-323	https://www.hknews.cn/u/2367	a	head
https://www.hknews.cn/list?page=1503	https://www.moe.edu.cn/	b	head
https://www.smallsite.net/video/250	https://music.163.com/video/1268	b	head
https://baike.baidu.com/forum/thread-837	https://www.smallsite.net/	a	head
https://www.ucla.edu/item/2825	https://www.gov.cn/news/3965	a	head
https://shop.taobao.com/user/1718/posts	https://www.ucla.edu/video/2450	b	head
https://www.smallsite.net/	https://www.zhihu.com/user/2026/posts	b	head
https://edu.example.edu.com/item/1118	https://news.sina.com.cn/item/2255	b	head
https://spam.example.org/item/1239	https://news.sina.com.cn/	b	head
https://www.zhihu.com/article/2771.html	https://edu.example.edu.com/item/2129	a	head
https://www.smallsite.net/	https://www.ucla.edu/user/3242/posts	b	head
https://www.bendibao.com/video/3210	https://www.zhihu.com/list?page=247	a	head
https://spam.example.org/video/2820	https://music.163.com/	b	head
https://news.sina.com.cn/article/4714.html	https://spam.example.org/item/602	a	head
https://www.gov.cn/user/2875/posts	https://www.zhihu.com/item/1390	a	head
https://news.sina.com.cn/u/1364	https://music.163.com/user/612/posts	a	head
https://news.sina.com.cn/list?page=1626	https://edu.example.edu.com/item/2090	a	tail
https://www.hknews.cn/user/3465/posts	https://baike.baidu.com/	b	head
https://spam.example.org/news/1492	https://www.ucla.edu/forum/thread-1587	b	head
https://news.sina.com.cn/u/444	https://spam.example.org/article/779.html	a	head
https://www.moe.edu.cn/forum/thread-356	https://baike.baidu.com/	a	head
https://www.zhihu.com/user/1708/posts	https://baike.baidu.com/u/2002	b	tail
https://www.gov.cn/	https://blog.csdn.net/video/3562	a	head
https://www.ucla.edu/news/3792	https://www.bendibao.com/list?page=925	a	head
https://music.163.com/news/4288	https://www.gov.cn/video/1247	b	tail
https://edu.example.edu.com/item/1280	https://www.bendibao.com/user/332/posts	a	head
https://blog.csdn.net/u/2060	https://shop.taobao.com/	b	head
https://www.hknews.cn/user/537/posts	https://www.smallsite.net/list?page=4813	a	tail
https://music.163.com/article/150.html	https://blog.csdn.net/list?page=3020	a	head
https://www.zhihu.com/video/4358	https://www.moe.edu.cn/item/2075	b	tail
https://www.hknews.cn/video/593	https://blog.csdn.net/item/1832	b	head
https://baike.baidu.com/item/2706	https://shop.taobao.com/video/336	a	tail
https://www.hknews.cn/forum/thread-3830	https://www.smallsite.net/video/4508	b	tail
https://edu.example.edu.com/item/4413	https://edu.example.edu.com/list?page=1882	tie	tail
https://news.sina.com.cn/list?page=1619	https://spam.example.org/u/1864	a	head
https://www.ucla.edu/video/917	https://baike.baidu.com/article/3176.html	b	head
https://edu.example.edu.com/user/134/posts	https://www.ucla.edu/article/1498.html	b	tail
https://www.ucla.edu/video/3919	https://shop.taobao.com/user/3701/posts	a	head
https://baike.baidu.com/u/139	https://www.hknews.cn/user/2635/posts	a	head
https://www.zhihu.com/user/243/posts	https://tieba.baidu.com/forum/thread-541	b	tail
https://www.bendibao.com/forum/thread-2782	https://www.zhihu.com/article/2585.html	b	head
https://baike.baidu.com/item/645	https://www.zhihu.com/	a	tail
https://news.sina.com.cn/u/2640	https://www.ucla.edu/	tie	head
https://tieba.baidu.com/news/2127	https://www.example.com/forum/thread-4517	a	tail
https://spam.example.org/article/3457.html	https://www.bendibao.com/u/1496	b	head
https://www.gov.cn/	https://www.ucla.edu/video/2240	a	tail
https://tieba.baidu.com/item/698	https://www.hknews.cn/news/1209	tie	tail
https://baike.baidu.com/user/799/posts	https://www.moe.edu.cn/article/3836.html	b	head
https://edu.example.edu.com/	https://baike.baidu.com/forum/thread-3764	b	tail
https://music.163.com/item/1897	https://www.moe.edu.cn/forum/thread-2211	b	head
https://news.sina.com.cn/article/176.html	https://news.sina.com.cn/item/4835	a	head
https://news.sina.com.cn/	https://tieba.baidu.com/item/3724	a	head
https://www.smallsite.net/	https://blog.csdn.net/u/3936	a	head
https://www.bendibao.com/video/1816	https://www.hknews.cn/item/2162	tie	tail
https://www.smallsite.net/article/205.html	https://www.smallsite.net/article/4131.html	tie	tail
https://www.hknews.cn/list?page=4330	https://www.moe.edu.cn/news/1639	b	head
https://www.smallsite.net/list?page=4031	https://blog.csdn.net/user/2276/posts	b	head
https://shop.taobao.com/user/997/posts	https://edu.example.edu.com/news/3483	b	head
https://tieba.baidu.com/article/4899.html	https://www.example.com/user/3502/posts	a	head
https://music.163.com/item/1686	https://baike.baidu.com/item/1516	b	head
https://www.ucla.edu/user/3244/posts	https://blog.csdn.net/article/1720.html	tie	tail
https://www.gov.cn/video/4700	https://www.gov.cn/forum/thread-4670	a	head
https://www.smallsite.net/forum/thread-2817	https://tieba.baidu.com/user/2433/posts	b	tail
https://www.zhihu.com/user/345/posts	https://shop.taobao.com/u/1973	b	head
https://www.hknews.cn/news/684	https://www.zhihu.com/news/4407	b	tail
https://www.moe.edu.cn/u/2705	https://www.bendibao.com/list?page=4133	b	tail
https://tieba.baidu.com/forum/thread-1	https://www.smallsite.net/u/911	a	head
https://tieba.baidu.com/u/1902	https://baike.baidu.com/article/1610.html	b	tail
https://www.gov.cn/list?page=3572	https://www.moe.edu.cn/article/1389.html	a	head
https://news.sina.com.cn/list?page=389	https://news.sina.com.cn/item/3025	b	head
https://spam.example.org/article/4281.html	https://news.sina.com.cn/forum/thread-624	b	tail
https://shop.taobao.com/u/2973	https://spam.example.org/forum/thread-4650	a	tail
https://music.163.com/item/3688	https://www.gov.cn/	b	head
https://www.moe.edu.cn/list?page=4665	https://www.ucla.edu/forum/thread-1702	a	tail
https://www.hknews.cn/forum/thread-1046	https://baike.baidu.com/article/1460.html	b	tail
https://www.zhihu.com/article/3642.html	https://www.example.com/news/1147	a	head
https://baike.baidu.com/	https://www.example.com/item/1067	a	tail
https://baike.baidu.com/item/1196	https://edu.example.edu.com/item/1094	a	tail
https://www.moe.edu.cn/user/39/posts	https://www.ucla.edu/u/3170	a	head
https://news.sina.com.cn/list?page=4468	https://www.zhihu.com/news/4347	b	head
https://www.smallsite.net/list?page=1055	https://edu.example.edu.com/	tie	head
https://baike.baidu.com/item/4280	https://tieba.baidu.com/u/461	a	tail
https://www.gov.cn/forum/thread-2581	https://news.sina.com.cn/	a	head
https://tieba.baidu.com/forum/thread-7	https://www.ucla.edu/item/355	b	head
https://www.smallsite.net/article/3301.html	https://shop.taobao.com/video/1392	b	head
https://edu.example.edu.com/news/3838	https://www.moe.edu.cn/article/1924.html	b	head
https://www.bendibao.com/	https://www.moe.edu.cn/user/4610/posts	b	tail
https://www.moe.edu.cn/forum/thread-323	https://shop.taobao.com/item/242	b	tail
https://www.gov.cn/forum/thread-4708	https://baike.baidu.com/video/671	a	tail
https://music.163.com/forum/thread-3256	https://www.gov.cn/news/3643	b	head
https://edu.example.edu.com/u/4596	https://music.163.com/	b	head
https://tieba.baidu.com/list?page=3439	https://blog.csdn.net/forum/thread-2077	b	tail
https://www.smallsite.net/user/153/posts	https://www.gov.cn/user/1909/posts	b	head
https://www.moe.edu.cn/u/325	https://www.gov.cn/user/4099/posts	b	tail
https://www.ucla.edu/article/4266.html	https://www.example.com/news/4491	a	tail
https://shop.taobao.com/forum/thread-229	https://www.gov.cn/article/2980.html	b	tail
https://blog.csdn.net/user/2115/posts	https://spam.example.org/list?page=2904	a	tail
https://www.hknews.cn/user/4320/posts	https://www.hknews.cn/item/2916	b	tail
https://news.sina.com.cn/	https://www.smallsite.net/video/4573	a	head
https://music.163.com/item/2969	https://www.ucla.edu/news/3939	tie	head
https://www.ucla.edu/user/26/posts	https://www.hknews.cn/news/4301	a	tail
https://www.ucla.edu/	https://blog.csdn.net/user/85/posts	a	head
https://news.sina.com.cn/	https://blog.csdn.net/news/718	a	head
https://shop.taobao.com/user/646/posts	https://music.163.com/article/150.html	b	tail
https://tieba.baidu.com/forum/thread-4294	https://www.gov.cn/list?page=4704	b	head
https://www.ucla.edu/forum/thread-3877	https://www.example.com/item/3120	a	head
https://baike.baidu.com/article/3337.html	https://spam.example.org/u/1955	a	tail
https://music.163.com/video/3149	https://tieba.baidu.com/list?page=3542	a	head
https://news.sina.com.cn/u/4052	https://www.moe.edu.cn/video/91	b	head
https://blog.csdn.net/item/4783	https://music.163.com/article/1431.html	b	tail
https://www.smallsite.net/article/288.html	https://www.gov.cn/article/4169.html	b	tail
https://blog.csdn.net/video/3463	https://shop.taobao.com/	b	head
https://www.smallsite.net/list?page=1546	https://spam.example.org/video/1757	b	head
https://shop.taobao.com/user/3412/posts	https://baike.baidu.com/u/1328	b	tail
https://www.zhihu.com/	https://www.smallsite.net/u/3110	a	head
https://shop.taobao.com/user/221/posts	https://www.moe.edu.cn/u/3728	b	tail
https://www.example.com/news/3307	https://www.zhihu.com/forum/thread-3894	tie	head
https://news.sina.com.cn/forum/thread-979	https://www.ucla.edu/list?page=4348	b	head
https://www.gov.cn/	https://www.hknews.cn/	a	tail
https://spam.example.org/user/2953/posts	https://www.gov.cn/u/4488	b	head
https://www.smallsite.net/article/3679.html	https://edu.example.edu.com/u/934	a	tail
https://www.ucla.edu/article/1458.html	https://www.ucla.edu/news/4057	a	head
https://music.163.com/user/2592/posts	https://www.bendibao.com/news/2622	b	tail
https://www.bendibao.com/item/998	https://shop.taobao.com/video/1392	b	head
https://news.sina.com.cn/news/1635	https://www.ucla.edu/item/2909	a	head
https://www.moe.edu.cn/news/1840	https://www.bendibao.com/list?page=926	a	head
https://baike.baidu.com/list?page=1986	https://music.163.com/user/916/posts	a	tail
https://music.163.com/user/3824/posts	https://www.example.com/news/4349	b	tail
https://edu.example.edu.com/	https://blog.csdn.net/	b	tail
https://www.gov.cn/article/3786.html	https://www.ucla.edu/forum/thread-3557	a	head
https://www.example.com/list?page=4483	https://www.gov.cn/list?page=731	b	tail
https://www.ucla.edu/u/3007	https://baike.baidu.com/list?page=508	b	head
https://www.smallsite.net/u/435	https://www.hknews.cn/news/2243	b	head
https://www.example.com/video/669	https://blog.csdn.net/u/4045	tie	tail
https://music.163.com/forum/thread-3757	https://www.example.com/item/147	tie	tail
https://www.gov.cn/video/4966	https://news.sina.com.cn/u/4890	a	tail
https://tieba.baidu.com/user/2319/posts	https://shop.taobao.com/	b	tail
https://edu.example.edu.com/news/2158	https://blog.csdn.net/video/2470	b	head
https://shop.taobao.com/user/1521/posts	https://www.moe.edu.cn/article/4894.html	b	tail
https://edu.example.edu.com/forum/thread-2781	https://news.sina.com.cn/user/3420/posts	b	tail
https://www.moe.edu.cn/forum/thread-4628	https://www.zhihu.com/user/825/posts	a	tail
https://music.163.com/video/12	https://www.moe.edu.cn/list?page=1920	b	tail
https://www.bendibao.com/u/1496	https://www.bendibao.com/item/408	tie	head
https://www.ucla.edu/forum/thread-1208	https://www.hknews.cn/list?page=3103	a	tail
https://blog.csdn.net/	https://edu.example.edu.com/user/4215/posts	a	tail
https://spam.example.org/forum/thread-1679	https://www.ucla.edu/item/1030	b	head
https://www.smallsite.net/video/4295	https://tieba.baidu.com/article/491.html	b	tail
https://www.zhihu.com/list?page=4728	https://edu.example.edu.com/article/1862.html	tie	tail
https://baike.baidu.com/item/4811	https://www.gov.cn/news/1690	b	tail
https://spam.example.org/article/1356.html	https://baike.baidu.com/	b	tail
https://spam.example.org/list?page=4971	https://www.bendibao.com/user/3284/posts	b	tail
https://www.smallsite.net/list?page=2227	https://shop.taobao.com/	b	tail
https://www.gov.cn/list?page=4876	https://edu.example.edu.com/news/2855	a	head
https://news.sina.com.cn/u/1358	https://tieba.baidu.com/user/3310/posts	a	head
https://edu.example.edu.com/video/935	https://www.example.com/item/1397	a	tail
https://shop.taobao.com/user/1718/posts	https://spam.example.org/video/3470	tie	tail
https://www.zhihu.com/list?page=878	https://blog.csdn.net/article/4178.html	a	tail
https://www.bendibao.com/news/3245	https://news.sina.com.cn/	b	head
https://www.zhihu.com/video/543	https://edu.example.edu.com/video/2591	a	head
https://www.example.com/article/4239.html	https://spam.example.org/video/246	a	head
https://baike.baidu.com/video/4678	https://tieba.baidu.com/list?page=4355	a	tail
https://news.sina.com.cn/video/530	https://www.example.com/forum/thread-3364	a	head
https://music.163.com/forum/thread-299	https://www.bendibao.com/item/162	tie	tail
https://blog.csdn.net/item/2873	https://www.bendibao.com/video/3989	a	head
https://news.sina.com.cn/video/4967	https://music.163.com/item/3411	a	head
https://www.example.com/article/465.html	https://www.smallsite.net/	a	head
https://blog.csdn.net/user/1888/posts	https://www.ucla.edu/article/4253.html	b	tail
https://www.bendibao.com/user/1018/posts	https://baike.baidu.com/item/4422	b	head
https://blog.csdn.net/news/4651	https://tieba.baidu.com/	b	head
https://www.moe.edu.cn/video/601	https://spam.example.org/forum/thread-1679	a	tail
https://www.bendibao.com/video/2699	https://www.zhihu.com/user/1224/posts	a	tail
https://baike.baidu.com/article/1610.html	https://www.gov.cn/	b	head
https://www.smallsite.net/article/4698.html	https://www.smallsite.net/article/575.html	tie	tail
https://edu.example.edu.com/user/3509/posts	https://baike.baidu.com/	b	tail
https://tieba.baidu.com/user/3946/posts	https://www.zhihu.com/list?page=1525	b	head
https://edu.example.edu.com/forum/thread-2917	https://spam.example.org/	tie	head
https://www.moe.edu.cn/article/623.html	https://www.moe.edu.cn/video/4638	b	tail
https://spam.example.org/news/268	https://shop.taobao.com/video/1392	b	tail
https://tieba.baidu.com/list?page=2067	https://baike.baidu.com/article/1053.html	b	tail
https://www.example.com/list?page=4861	https://www.smallsite.net/video/2543	b	head
https://blog.csdn.net/item/3083	https://www.example.com/news/2259	a	tail
https://www.smallsite.net/article/2949.html	https://baike.baidu.com/list?page=2914	b	tail
https://music.163.com/u/4492	https://www.example.com/u/4716	a	head
https://edu.example.edu.com/news/3981	https://www.zhihu.com/u/3397	tie	tail
https://www.bendibao.com/forum/thread-529	https://tieba.baidu.com/user/3430/posts	a	head
https://tieba.baidu.com/user/1501/posts	https://www.zhihu.com/user/1708/posts	b	tail
https://www.bendibao.com/	https://baike.baidu.com/video/1650	b	head
https://edu.example.edu.com/article/1098.html	https://www.ucla.edu/user/3242/posts	b	tail
https://news.sina.com.cn/news/1709	https://www.hknews.cn/news/3319	a	head
https://www.hknews.cn/article/2772.html	https://spam.example.org/forum/thread-2927	a	tail
https://spam.example.org/list?page=2491	https://blog.csdn.net/item/2141	a	tail
https://spam.example.org/article/1984.html	https://news.sina.com.cn/item/1612	b	tail
https://spam.example.org/news/2755	https://www.bendibao.com/article/3053.html	tie	tail
https://www.gov.cn/list?page=4388	https://shop.taobao.com/forum/thread-2161	a	tail
https://news.sina.com.cn/user/1029/posts	https://news.sina.com.cn/list?page=3983	tie	tail
https://tieba.baidu.com/video/1012	https://blog.csdn.net/list?page=329	a	tail
https://www.bendibao.com/video/236	https://shop.taobao.com/	b	tail
https://edu.example.edu.com/list?page=653	https://www.example.com/list?page=2929	a	tail
https://tieba.baidu.com/video/3009	https://baike.baidu.com/u/3268	b	tail
https://www.example.com/forum/thread-3302	https://shop.taobao.com/user/2400/posts	a	tail
https://music.163.com/article/1811.html	https://baike.baidu.com/u/965	b	tail
https://www.bendibao.com/	https://shop.taobao.com/item/478	tie	tail
https://edu.example.edu.com/	https://tieba.baidu.com/article/751.html	b	tail
https://baike.baidu.com/u/3268	https://music.163.com/	a	head
https://www.moe.edu.cn/video/4048	https://music.163.com/	a	head
https://www.hknews.cn/	https://www.smallsite.net/user/3901/posts	a	tail
https://www.example.com/item/4554	https://www.bendibao.com/article/466.html	b	head
https://www.zhihu.com/item/3740	https://blog.csdn.net/forum/thread-1814	tie	tail
https://blog.csdn.net/u/1506	https://www.smallsite.net/item/532	b	tail
https://www.hknews.cn/list?page=2525	https://www.example.com/u/2081	a	tail
https://baike.baidu.com/news/3926	https://blog.csdn.net/u/2084	a	head
https://shop.taobao.com/forum/thread-659	https://baike.baidu.com/	b	head
https://www.hknews.cn/article/886.html	https://news.sina.com.cn/list?page=4444	b	head
https://shop.taobao.com/article/286.html	https://www.gov.cn/user/1237/posts	b	tail
https://blog.csdn.net/u/2060	https://www.smallsite.net/news/4598	a	head
https://www.smallsite.net/item/3634	https://www.bendibao.com/news/3294	b	tail
https://tieba.baidu.com/news/4830	https://shop.taobao.com/u/4359	tie	head
https://www.smallsite.net/forum/thread-190	https://www.hknews.cn/	b	tail
https://www.gov.cn/	https://www.hknews.cn/list?page=4721	a	head
https://baike.baidu.com/user/3379/posts	https://www.hknews.cn/list?page=4955	a	tail
https://www.gov.cn/news/3115	https://www.gov.cn/item/3972	tie	head
https://shop.taobao.com/item/4883	https://www.moe.edu.cn/item/2459	b	tail
https://www.moe.edu.cn/forum/thread-3334	https://music.163.com/article/2684.html	a	head
https://www.smallsite.net/forum/thread-1929	https://www.smallsite.net/article/1576.html	tie	tail
https://www.smallsite.net/video/4126	https://edu.example.edu.com/item/407	b	head
https://baike.baidu.com/video/4724	https://www.hknews.cn/news/2447	a	head
https://www.smallsite.net/article/205.html	https://www.hknews.cn/item/2428	b	tail
https://shop.taobao.com/user/2372/posts	https://spam.example.org/list?page=1524	a	tail
https://www.gov.cn/item/149	https://www.moe.edu.cn/u/2884	b	tail
https://edu.example.edu.com/news/3250	https://www.zhihu.com/forum/thread-1504	tie	tail
https://baike.baidu.com/news/3169	https://www.moe.edu.cn/forum/thread-3334	tie	head
https://music.163.com/article/3928.html	https://www.smallsite.net/	a	tail
https://www.moe.edu.cn/item/4360	https://www.ucla.edu/item/1693	a	head
https://www.zhihu.com/news/2332	https://www.smallsite.net/article/3106.html	a	head
https://www.bendibao.com/list?page=4916	https://www.hknews.cn/video/4078	b	head
https://www.ucla.edu/news/1689	https://tieba.baidu.com/item/3885	b	tail
https://spam.example.org/article/1218.html	https://www.moe.edu.cn/news/4836	b	head
https://www.hknews.cn/item/1868	https://www.bendibao.com/video/515	b	tail
https://www.example.com/item/4300	https://baike.baidu.com/list?page=4703	b	tail
https://tieba.baidu.com/list?page=626	https://www.zhihu.com/user/399/posts	a	tail
https://edu.example.edu.com/list?page=1039	https://www.moe.edu.cn/video/3467	b	head
https://www.gov.cn/	https://shop.taobao.com/article/2453.html	a	tail
https://www.moe.edu.cn/list?page=3079	https://blog.csdn.net/	a	head
https://www.hknews.cn/video/4760	https://music.163.com/list?page=417	tie	tail
https://www.bendibao.com/user/1863/posts	https://spam.example.org/news/3190	b	tail
https://music.163.com/news/4171	https://music.163.com/item/4391	a	head
https://www.zhihu.com/item/3032	https://baike.baidu.com/item/556	b	tail
https://edu.example.edu.com/article/2619.html	https://edu.example.edu.com/	tie	tail
https://news.sina.com.cn/	https://blog.csdn.net/	a	head
https://www.gov.cn/u/3043	https://www.example.com/news/1845	a	tail
https://edu.example.edu.com/u/1738	https://tieba.baidu.com/list?page=2312	b	tail
https://news.sina.com.cn/	https://www.moe.edu.cn/article/2412.html	b	head
https://www.ucla.edu/news/1169	https://tieba.baidu.com/list?page=4588	tie	tail
https://www.ucla.edu/	https://music.163.com/video/2624	tie	head
https://shop.taobao.com/user/646/posts	https://www.example.com/	b	tail
https://www.zhihu.com/news/104	https://edu.example.edu.com/news/3629	a	tail
https://www.bendibao.com/news/820	https://music.163.com/user/3424/posts	a	head
https://news.sina.com.cn/item/2255	https://www.moe.edu.cn/user/434/posts	a	head
https://music.163.com/video/1368	https://edu.example.edu.com/news/2158	a	tail
https://www.example.com/forum/thread-4787	https://tieba.baidu.com/article/46.html	b	tail
https://www.moe.edu.cn/video/551	https://www.ucla.edu/article/1458.html	a	head
https://news.sina.com.cn/	https://www.hknews.cn/news/3052	a	head
https://edu.example.edu.com/	https://www.bendibao.com/u/272	tie	head
https://www.smallsite.net/video/3119	https://music.163.com/user/1175/posts	a	tail
https://news.sina.com.cn/video/3752	https://www.hknews.cn/item/1132	tie	tail
https://www.example.com/article/465.html	https://www.zhihu.com/user/2769/posts	a	tail
https://www.ucla.edu/user/990/posts	https://spam.example.org/u/1955	a	head
https://www.moe.edu.cn/forum/thread-4022	https://www.zhihu.com/list?page=1946	a	head
https://edu.example.edu.com/video/1459	https://blog.csdn.net/user/1111/posts	a	head
https://blog.csdn.net/video/4002	https://www.hknews.cn/	a	head
https://spam.example.org/list?page=906	https://baike.baidu.com/user/799/posts	b	head
https://tieba.baidu.com/news/2607	https://www.ucla.edu/list?page=2907	a	tail
https://www.hknews.cn/video/520	https://shop.taobao.com/item/3404	a	tail
https://spam.example.org/user/2834/posts	https://music.163.com/article/2684.html	b	tail
https://news.sina.com.cn/forum/thread-2890	https://www.bendibao.com/article/3852.html	tie	head
https://www.bendibao.com/video/2699	https://www.bendibao.com/news/4776	a	head
https://www.zhihu.com/article/3147.html	https://baike.baidu.com/article/4622.html	b	tail
https://www.ucla.edu/news/1817	https://spam.example.org/news/3804	a	head
https://spam.example.org/user/838/posts	https://edu.example.edu.com/user/2353/posts	tie	head
https://tieba.baidu.com/video/3105	https://edu.example.edu.com/list?page=487	a	tail
https://edu.example.edu.com/item/4103	https://shop.taobao.com/u/3358	a	head
https://news.sina.com.cn/forum/thread-4277	https://shop.taobao.com/	tie	head
https://www.example.com/news/1158	https://www.zhihu.com/news/4679	a	tail
https://spam.example.org/article/1652.html	https://www.example.com/list?page=4483	a	head
https://baike.baidu.com/u/4257	https://shop.taobao.com/	a	tail
https://baike.baidu.com/list?page=1837	https://edu.example.edu.com/video/121	a	head
https://www.moe.edu.cn/	https://spam.example.org/user/3219/posts	a	head
https://www.moe.edu.cn/article/4655.html	https://edu.example.edu.com/u/934	a	head
https://www.bendibao.com/video/3693	https://news.sina.com.cn/u/4457	b	tail
https://www.smallsite.net/list?page=4031	https://spam.example.org/article/4865.html	b	head
https://www.smallsite.net/video/4807	https://www.moe.edu.cn/forum/thread-4022	b	head
https://www.ucla.edu/article/1458.html	https://news.sina.com.cn/list?page=4902	tie	head
https://music.163.com/video/1263	https://www.hknews.cn/forum/thread-3318	a	tail
https://www.smallsite.net/	https://www.bendibao.com/news/3352	b	tail
https://www.bendibao.com/list?page=3299	https://www.example.com/item/1370	tie	head
https://shop.taobao.com/	https://www.gov.cn/list?page=4876	b	head
https://www.hknews.cn/video/31	https://edu.example.edu.com/user/312/posts	a	head
https://www.smallsite.net/video/4785	https://www.gov.cn/item/2164	b	tail
https://www.zhihu.com/u/1974	https://edu.example.edu.com/news/3250	b	tail
https://www.ucla.edu/list?page=3077	https://www.bendibao.com/item/3035	b	head
https://shop.taobao.com/news/3062	https://www.gov.cn/	b	tail
https://www.smallsite.net/u/2508	https://news.sina.com.cn/video/4550	b	head
https://www.hknews.cn/item/2916	https://blog.csdn.net/user/2831/posts	a	tail
https://music.163.com/u/727	https://edu.example.edu.com/forum/thread-4427	tie	head
https://www.smallsite.net/news/1306	https://www.bendibao.com/forum/thread-3529	tie	head
https://blog.csdn.net/u/3096	https://www.hknews.cn/news/4350	tie	head
https://blog.csdn.net/item/3973	https://blog.csdn.net/u/2309	a	tail
https://www.smallsite.net/user/4829/posts	https://blog.csdn.net/list?page=1931	b	tail
https://www.ucla.edu/user/990/posts	https://news.sina.com.cn/item/1861	b	head
https://baike.baidu.com/article/4354.html	https://www.example.com/news/1845	a	head
https://tieba.baidu.com/item/1315	https://edu.example.edu.com/list?page=1882	a	head
https://www.gov.cn/u/3150	https://music.163.com/item/93	a	tail
https://www.zhihu.com/article/4204.html	https://blog.csdn.net/u/4096	a	tail
https://spam.example.org/news/2408	https://www.bendibao.com/u/3975	tie	tail
https://edu.example.edu.com/user/2353/posts	https://shop.taobao.com/list?page=2284	b	head
https://baike.baidu.com/item/1516	https://www.moe.edu.cn/forum/thread-1945	b	tail
https://spam.example.org/list?page=2904	https://www.zhihu.com/list?page=3924	b	head
https://www.zhihu.com/list?page=4850	https://www.bendibao.com/forum/thread-4962	tie	head
https://www.zhihu.com/forum/thread-903	https://www.smallsite.net/	a	tail
https://www.zhihu.com/	https://www.zhihu.com/article/4258.html	a	head
https://www.zhihu.com/list?page=3759	https://www.smallsite.net/news/810	a	tail
https://www.zhihu.com/list?page=247	https://spam.example.org/article/2780.html	a	tail
https://www.moe.edu.cn/forum/thread-2718	https://www.smallsite.net/news/3497	a	tail
https://www.smallsite.net/item/4067	https://www.hknews.cn/u/3226	tie	tail
https://www.bendibao.com/list?page=4160	https://www.hknews.cn/article/4564.html	b	tail
https://www.hknews.cn/	https://edu.example.edu.com/forum/thread-4712	b	tail
https://www.bendibao.com/video/3739	https://blog.csdn.net/u/3936	a	tail
https://news.sina.com.cn/user/1958/posts	https://baike.baidu.com/list?page=846	b	tail
https://edu.example.edu.com/user/1822/posts	https://www.smallsite.net/list?page=1523	a	tail
